sample_id,concentration_Bq_m3,net_signal_counts,total_signal_counts,threshold_counts,detected,time_to_detection_s,localization_error_m,run_name
698,0.00029591556362751716,274.9518861931188,7464.136366592264,7443.734480399145,True,507.12482649311437,73.95587949329159,final
699,0.00023561084137145162,253.07314465451458,7422.644596963193,7424.121452308679,False,,103.7246526126002,final
700,0.00026901001098603286,280.0188623235629,7505.584698173355,7480.115835849792,True,392.7584705954254,14.755423387247726,final
701,0.000211943617614662,186.09092528487753,7447.664007466486,7516.123082181608,False,,67.46910629119901,final
702,0.00016444476519378564,179.32312634833622,7647.18524981521,7722.412123466875,False,,68.75080969365561,final
703,0.00015151564318357922,135.60327451413497,7524.82706337654,7643.773788862405,False,,29.449545635730736,final
704,0.00016429405657310435,143.93657022054376,7241.776793914899,7352.390223694355,False,,31.407309684703858,final
705,0.00034014920922184356,379.68862810914123,7596.38084214172,7471.242214032579,True,283.5383612755102,16.978545353243252,final
706,0.0002221339416379924,204.9513710607203,7548.667147708602,7598.2657766478815,False,,19.667594190417226,final
707,0.00021335349234498144,188.84551693849414,7606.01547169813,7671.719954759636,False,,26.54541227028912,final
708,0.0006707100551497588,649.683086771916,7733.8107976649,7338.677710892984,True,440.8811185392169,25.225745322020142,final
709,0.000546732482212115,595.6084357278517,7672.834351847918,7331.7759161200665,True,422.548555051494,105.27396934924963,final
710,0.00039080311334432536,437.3818351022985,7588.781547721522,7405.949712619224,True,297.1473801836566,7.762615446412269,final
711,0.0005262854219950628,427.9114737137017,7724.088424296984,7550.726950583283,True,259.3299541774811,33.989866640444966,final
712,0.00015372402051333273,152.37272739323825,7623.673151161853,7725.850423768615,False,,117.08101360019772,final
713,0.0005103457606116251,512.1707166271281,7867.419165163401,7609.798448536273,True,528.5617526701467,77.29750231013891,final
714,0.0011668982678122908,1129.0644316088412,8324.788038436047,7450.273606827206,True,308.00296816119624,63.01482040816751,final
715,0.00024337517028942389,234.55011924177595,7484.379612511287,7504.379493269511,False,,41.898890769362424,final
716,0.0006873163111067579,697.6187817846492,7919.808294786878,7476.739513002229,True,316.64743823128805,43.3117495123181,final
717,0.0002525274006915368,236.8146726438257,7764.868582456079,7782.603909812254,False,,124.4381678981908,final
718,0.0005726437329772877,611.3136139342105,7786.368500706866,7429.604886772656,True,349.4026880482044,28.00421934248912,final
719,0.00015770329303574414,151.63961345644077,7361.196441442933,7464.106827986492,False,,48.33441484618794,final
720,0.0003077135197070036,333.83013169055,7340.836617511885,7261.556485821336,True,297.47028890671703,16.68394758535795,final
721,0.0003817360373592054,373.6502028670552,7493.1667612130495,7374.066558345995,True,516.6469958603492,36.83906345398671,final
722,0.0003167730833354726,301.56096837796247,7457.093086080743,7410.082117702781,True,342.33319645519396,17.970744861303807,final
723,0.00023839439497244712,225.55473779631834,7681.314962538786,7710.310224742468,False,,61.58931434956611,final
724,0.00018413093797846894,176.79001743341186,7549.177546155711,7626.937528722299,False,,44.43626495273645,final
725,0.0002607462233461909,270.1058935499205,7574.675221685391,7559.119328135471,True,333.62411445654595,85.34811067066443,final
726,0.0006010658981365641,519.3746823868938,7560.193855354567,7295.369172967673,True,458.40475887138945,68.97033914627492,final
727,0.00045383889415533476,437.2609802101255,7723.424724685377,7540.7137444752525,True,391.06629665190417,74.44520497786039,final
728,0.00012516563397839148,135.4996789762794,7343.59209326461,7462.642414288332,False,,19.77834837136002,final
729,0.00032145977998583624,293.4979528012249,7597.955191171166,7559.007238369942,True,444.46019922137066,46.66341883300828,final
730,0.00047385391232215846,471.74763494654655,7592.374139356563,7375.176504410017,True,346.4813418477385,55.511232729558316,final
731,0.00019256433566401765,164.5971562196542,7268.6273492599685,7358.580193040314,False,,34.04295651052338,final
732,0.00016619013773911285,162.22799436097534,7514.263424131298,7606.585429770323,False,,58.0457010395814,final
733,0.0003904123126504427,480.63759148481944,7934.935532874342,7708.847941389523,True,336.49960103972825,31.651053634205848,final
734,0.0002005540014373821,191.16755427813746,7310.077804371795,7373.460250093657,False,,94.68863539067682,final
735,0.000595967401567822,576.5223996134263,7641.275307127293,7319.302907513867,True,539.7463975988867,24.113610679665353,final
736,0.00015462122241160513,158.67233082666533,7564.956983760771,7660.834652934106,False,,154.1972234504671,final
737,0.0005841980699395175,605.4345833299551,7716.442895921985,7365.55831259203,True,628.994515139617,61.046561572121114,final
738,9.466688683545816e-05,87.6943072208342,7306.926537092783,7473.782229871949,False,,145.20965230855035,final
739,0.00022963280112976492,220.28500628653632,7488.853487307864,7523.118481021328,False,,27.475902037281834,final
740,0.00039746337821513946,389.5898846990917,7577.674421415992,7442.634536716901,True,299.46433068253464,14.185452893273304,final
741,0.0003046917599561054,314.64488374683566,7568.0071502945075,7507.912266547672,True,316.020713024113,51.9003439160328,final
742,7.242524918806321e-05,88.69973403346366,7428.629681862733,7594.47994782927,False,,67.00529390254599,final
743,0.0004116378313331879,393.3818972800137,7364.335840118204,7225.503942838191,True,437.2976811938396,13.695924537946844,final
744,0.0002106142651122279,223.7781676982248,7647.26815472459,7678.039987026365,False,,52.99843671603331,final
745,0.0008930875155005836,821.2261781887491,8132.50338423292,7565.827206044171,True,680.5588619920085,98.19029773521179,final
746,0.00022698228600232426,222.1054456945801,7533.961272985696,7566.405827291116,False,,22.990070306862634,final
747,0.000468104536803529,404.24005627476095,7781.9129767022705,7632.22292042751,True,446.38149189683395,38.20950200854013,final
748,0.00022760380923494449,232.4649536748346,7478.253891612357,7500.338937937522,False,,85.75465752652984,final
749,0.0005234205750987887,543.0163972984953,7636.920472008268,7348.454074709773,True,393.52905205347037,50.41368676718186,final
750,0.0001271682889207353,106.20128381469027,7267.689432372526,7416.038148557836,False,,69.265156003789,final
751,0.0010387864469991795,1012.3924357523993,8112.221744120504,7354.379308368105,True,294.93734943539266,88.6882654986268,final
752,0.0003434667730127261,377.65611532021546,7771.373324487739,7648.267209167524,True,367.13516173304515,62.50289232446358,final
753,0.000495504671451443,443.92411607823215,7704.535117446217,7515.161001367985,True,372.4665026228907,87.77628337735183,final
754,0.00022566007105135003,238.0175083057123,7604.552894102787,7621.085385797075,False,,18.016673989108853,final
755,0.0002771886941856322,265.86968440639595,7414.400938362508,7403.081253956112,True,373.97063493767683,31.95794255566594,final
756,0.0003817027761936857,386.75057498339,7688.772768685682,7556.572193702293,True,344.5357926939813,41.01194417249817,final
757,0.0005383264472736416,477.78333479113303,7944.111521667483,7720.878186876351,True,353.3015672549907,20.632127933293138,final
758,0.00021544840726713877,208.63306237966952,7495.176358287608,7541.093295907939,False,,64.1075363644448,final
759,0.00026716860275001545,274.77436338320814,7517.746310765126,7497.521947381918,True,270.3948913669889,39.481754043832595,final
760,0.000132917490026723,131.331331881711,7465.225226285761,7588.44389440405,False,,22.400848234770923,final
761,0.0002577233557732054,279.58759857885804,7473.1795966922,7448.141998113342,True,306.9180413849882,121.63002306284623,final
762,0.0010797611542583644,1059.0874820385675,8216.639220840247,7412.10173880168,True,436.6170199152149,115.2215529861228,final
763,0.00028155986967278997,268.0121064849677,7420.1667254771255,7406.7046189921575,True,373.2898548475736,42.640728624787876,final
764,0.0002692969752066077,381.3292946316755,7554.531103432998,7427.751808801323,True,271.33804541538217,69.65529638435213,final
765,0.0003189331172630038,364.12924686307343,7543.032466797515,7433.453219934441,True,346.10272453866884,22.40944193757634,final
766,0.0002115468426645896,221.05667223520206,7316.9541118763345,7350.447439641132,False,,60.342284579818084,final
767,0.0005944055090393896,660.630955866648,8042.698199461139,7636.617243594491,True,541.5261962401116,123.46989555275957,final
768,0.0011935520378327728,1314.806613997278,8568.144744507234,7507.888130509956,True,1163.6196416665146,25.505591483441762,final
769,0.0014103588071111687,1559.4879947693712,8922.067685313352,7617.129690543981,True,322.9419614086563,47.46084811552239,final
770,0.00023178291477407413,264.7092045766586,7639.103463816577,7628.944259239918,True,251.45449399134563,77.78647114706058,final
771,0.00019865772385400864,218.32848454066578,7539.294503563125,7575.516019022459,False,,21.450613187123043,final
772,0.00035361676831032786,348.35312995916524,7789.072165889195,7695.26903593003,True,689.116944859028,22.467582888913626,final
773,0.0001933193936824661,166.70430845371146,7478.526105183614,7566.371796729903,False,,32.02494109628796,final
774,0.0006941657019732159,786.4404981880639,8017.480390247485,7485.589892059421,True,345.13087076258205,46.05709748639295,final
775,9.605548724324946e-05,87.0918149171613,7230.167775332133,7397.625960414972,False,,18.13172948342517,final
776,0.0004536880530511935,507.92595035789464,7781.711110872859,7528.335160514964,True,324.66172107847336,21.28505982184874,final
777,0.0005619974860705786,527.164184055275,7550.072620347877,7277.4584362926025,True,581.0110182057558,5.404139831547173,final
778,0.0002222896796284273,226.57210813963349,7580.511742197856,7608.489634058223,False,,75.93897815230432,final
779,0.00024089055730826118,238.14644560916574,7651.985129647698,7668.388684038533,False,,144.89161354361158,final
780,0.00020378797992151845,219.64851687602265,7420.864047751722,7455.765530875699,False,,38.04008681863682,final
781,0.00035252188256366853,309.6703597862765,7541.735919109122,7486.615559322846,True,338.98710596892954,41.53290240457787,final
782,0.0001612894549575385,151.5862886156155,7198.780312620571,7301.7440240049555,False,,68.70404063345356,final
783,0.00039967476993856113,334.578497844285,7493.881517210568,7413.853019366283,True,326.53391654715205,39.202426209337034,final
784,0.00012975923829428157,118.59107444529268,7282.29149758546,7418.250423140167,False,,3.4262929822077415,final
785,0.00024216019191369663,255.92522347760905,7557.285392743737,7555.910169266129,True,274.67098723567875,42.232737638966505,final
786,0.0002689924576562827,265.3854078200947,7552.266922201882,7541.431514381788,True,351.4772656636731,81.02618290579983,final
787,0.0007360244875404219,561.4373194932064,7759.173809808131,7452.286490314925,True,610.1553675969066,20.3554458416691,final
788,0.0010963943257914965,1270.6440305962874,8446.467130489902,7430.373099893615,True,604.1633091274923,38.208644038508766,final
789,0.00016160743855259558,155.94957254112086,7305.241515380141,7403.841942839021,False,,63.11697500709151,final
790,0.0003126989736826741,319.6651466798295,7714.6963143734865,7649.581167693657,True,509.96568328079985,12.022388173689333,final
791,0.0004949412747807948,537.9962426321384,7678.181049454083,7394.734806821945,True,375.9202463797181,14.006192966971025,final
792,0.00018847559451193942,204.87839320131897,7485.031300341115,7534.702907139796,False,,20.801880590423416,final
793,0.0001841748925441419,205.81518687762903,7345.97345291644,7394.7082660388105,False,,26.44313507313778,final
794,0.0005041617757263262,579.7185228404837,7741.20293754995,7416.034414709466,True,772.5025063204976,68.99848418360568,final
795,0.00035727445800836364,408.8265839550924,7494.822059566542,7340.54547561145,True,228.46677513499577,86.32264974887599,final
796,0.00043144763545924995,320.3459352657142,7357.699241727038,7291.903306461323,True,369.7917951565581,61.165828371201734,final
797,0.00022091416355348223,254.5161566593214,7498.574979243658,7498.608822584337,False,,66.673953104479,final
798,0.00021058989461328762,243.05941613706779,7634.991943504225,7646.482527367157,False,,170.44618939600934,final
799,0.0004673540318671396,457.7021228727615,7574.99723951443,7371.845116641668,True,405.88336517504496,49.49228548561281,final
800,0.0007851748324932455,706.4213089428689,7799.238073929972,7347.366764987104,True,554.077660754305,60.91695521707396,final
801,0.0004754672304122908,435.59542460615336,7732.212779523995,7551.167354917841,True,416.64324886665884,11.767997519577206,final
802,0.0001415431564502323,127.35290135951351,7235.517085775671,7362.714184416158,False,,32.08736487512039,final
803,0.0004301335133284132,396.25885474767205,7564.034762269469,7422.3259075217975,True,453.3735864715969,30.406067372130547,final
804,3.698633673197772e-05,41.52727852071111,7259.701360977312,7472.7240824566015,False,,60.42327535153566,final
805,0.00026286841410708026,212.79856458065595,7277.977076931824,7319.728512351168,False,,36.77657072254899,final
806,0.0003890794274044936,404.34704863848845,7679.591201770345,7529.794153131857,True,251.01257440955862,11.95647134590841,final
807,0.00012429715815901843,139.06095110770616,7200.7824403630175,7316.271489255311,False,,36.71847793725165,final
808,0.00025715263421091536,209.25741846751842,7245.423062879462,7290.715644411944,False,,79.73507675939544,final
809,0.0002974769453318455,292.0056815375005,7184.731097923249,7147.275416385749,True,579.9304597832452,13.501392408978871,final
810,0.0011402617679376358,1043.332166580247,8227.11816300558,7438.335996425332,True,393.28963629271595,98.74368103577135,final
811,0.00023789387411990806,202.87704750626918,7463.8298342203625,7515.502786714093,False,,60.941285298395066,final
812,0.000278545678434845,257.6185843599238,7287.224172052902,7284.155587692978,True,265.96874048234815,14.90202400696811,final
813,0.00019364145765068987,201.03891908338622,7395.984957688822,7449.496038605435,False,,47.44112899989157,final
814,0.0003012801136355512,309.22494893786967,7431.767126230471,7377.092177292601,True,241.6398327682429,44.737160871560135,final
815,0.0003289272742129691,291.05029823020396,7482.897479072367,7446.397180842163,True,432.713593728119,12.328887979039171,final
816,0.00010947351316377131,99.95814867753485,7383.254817542724,7537.846668865189,False,,7.931671240768777,final
817,0.00022988778614627486,231.4839619442893,7333.310650428959,7356.37668848467,False,,45.561888687927436,final
818,7.886583452753933e-05,76.53686335770378,7198.540634293995,7376.553770936292,False,,54.76521909361197,final
819,0.00019993661808686796,204.36681336788646,7441.319434294501,7491.502620926614,False,,39.38365921489809,final
820,0.0008589904660378297,695.6883951348711,8129.615607188112,7688.477212053242,True,461.34030852457374,38.976065590786654,final
821,0.00015805669871512762,167.2732605435932,7310.010460334254,7397.287199790661,False,,6.763805029359823,final
822,0.00023858213196962976,273.38509445986745,7399.497272749645,7380.662178289778,True,360.99248593318543,32.11292444211754,final
823,0.00011816690068441269,104.96206912081098,7227.302017893822,7376.889948773011,False,,27.642367605654044,final
824,0.00030846040482035057,302.3946280378316,7532.073410139881,7484.22878210205,True,378.0132211888103,5.073673154485993,final
825,0.0005849195119275704,595.8149596814616,8006.53651204429,7665.2715523628285,True,345.5518307253455,41.23864321856195,final
826,7.166499469097317e-05,69.3393621428696,7323.4675537597495,7508.67819161688,False,,27.09063027834608,final
827,0.00011357089799708713,143.59281085306745,7059.169807108544,7170.126996255477,False,,48.540961157355895,final
828,0.0001100437678492625,92.91137449259013,7125.765063361936,7287.403688869346,False,,90.51881687996959,final
829,0.00023995208755077404,269.93306205241777,7400.80194783944,7385.418885787022,True,345.08318909044533,38.829045398832484,final
830,0.0004383119240249608,491.8789552846768,7724.27360463491,7486.944649350234,True,514.6249614181847,24.532634111014495,final
831,0.00019170252862131046,176.12786176717447,7247.358662324836,7325.780800557662,False,,10.635060230210962,final
832,0.0008439281672857984,767.7333293276623,8177.459938623762,7664.2766092961,True,490.73359364704777,6.385564528084236,final
833,0.0003323875934292455,348.7477859409338,7376.223783383502,7282.025997442569,True,343.0538474224116,31.485645191920945,final
834,0.00018946523558478743,163.9045463496507,7370.895711089607,7461.541164739957,False,,74.27745001575765,final
835,0.00014753061956411726,142.68963906847978,7361.989966130012,7473.850327061533,False,,19.51494230439732,final
836,0.0004478406365968709,472.9101883849789,7697.2857794507,7478.925591065721,True,327.27480417262086,22.695641542820233,final
837,0.00029844322396953277,310.8173641807832,7498.312666071923,7442.045301891139,True,284.09106315496376,7.919821800541229,final
838,0.00034348453889711494,338.5570310533679,7274.744318265209,7190.737287211841,True,321.6420590288911,77.0851166252618,final
839,0.000517505034533001,593.7503825282894,7856.706185473696,7517.505802945407,True,271.4095965303965,35.858565860595164,final
840,0.0006130327535636248,591.4034274858232,7865.80642637341,7528.9529988875875,True,304.5844314760535,93.95796852219645,final
841,0.00034956627651813016,351.63637626957166,7821.610861205378,7724.524484935806,True,253.11092918394672,30.70282845761326,final
842,0.0005070166982028205,434.50081482155696,7745.517045294007,7565.566230472451,True,462.13184560771487,10.83455036523401,final
843,0.00018112490539547575,163.41228152218005,7298.6975317461865,7389.835250224007,False,,28.81313039626808,final
844,0.00015604617422611725,158.57387017712927,7491.511355015393,7587.487484838263,False,,39.123424542630175,final
845,0.003577418976741716,3810.346677950781,10925.217239099478,7369.420561148698,True,1019.8837913583369,99.54039944860165,final
846,0.000504111164521243,451.91232533364007,7529.574995158168,7332.212669824528,True,278.90698519039915,38.27713895245333,final
847,0.0010448845498659438,1075.6507822772278,8329.6266329949,7508.525850717672,True,407.4741886495543,28.19650406603985,final
848,0.000529088943703637,542.4735177694453,7785.320457285307,7497.396939515862,True,386.3808907216966,11.075743137407711,final
849,0.0005510599782610196,492.07842747892755,7625.904051790439,7388.375624311511,True,405.299304357295,30.07726492791189,final
850,0.00023056688087592965,223.72877773004015,7520.545872324229,7551.367094594189,False,,55.41263833317206,final
851,0.0006842892969508738,735.2159688557209,7856.3955593655055,7375.729590509784,True,697.797538544525,101.40219429966353,final
852,0.00022285428593374928,202.7211912718148,7200.01790820819,7251.846716936376,False,,65.59329038946878,final
853,0.00015413914207194736,173.10194038307313,7355.161790682035,7436.609850298962,False,,53.53680264071961,final
854,0.000544611898546658,557.5657566616076,7867.999771411035,7564.984014749428,True,336.01421731772473,49.293448813817875,final
855,0.0002063206106055257,207.98942337693197,7465.654556611361,7512.215133234429,False,,8.464474166125635,final
856,0.0006920426237770358,595.5680881835212,7824.363453028245,7483.345364844724,True,276.0850281989853,51.007385416676634,final
857,0.00020715496559869893,198.90179830318328,7607.930404732613,7663.57860642943,False,,2.161062363469547,final
858,0.0003187780195157592,329.72095943024055,7739.910017010898,7664.739057580658,True,247.12516818487424,20.226880761487564,final
859,8.448341888427419e-05,81.81079339772049,7153.192038502121,7325.931245104401,False,,50.212570517328636,final
860,0.0007985375491238484,854.1709298194999,7983.524870775292,7383.903940955792,True,459.69782991604836,37.75227552709509,final
861,0.0002085821241796413,221.75343655724635,7610.1324578537615,7642.929021296515,False,,54.65452166604007,final
862,0.0003263351566912667,354.2079122437076,7635.114614910077,7535.456702666369,True,384.4360087634124,9.210147740240515,final
863,0.00041564894307909004,505.3362303029735,7681.630434519041,7430.844204216068,True,525.2037010402075,64.59711396439309,final
864,0.00022802683347151895,263.4402174548958,7538.7980761054505,7529.907858650555,True,372.2475130884981,171.8937574945403,final
865,0.00020358573664343985,216.42008716039572,7391.095086960275,7429.224999799879,False,,56.36142580659852,final
866,0.0002518329605681489,258.8720296485259,7465.966369155923,7461.644339507397,True,294.91281250882616,10.392508882179047,final
867,0.00035975533343684087,385.5479596583585,7555.409006269427,7424.411046611069,True,394.6721510774938,12.234052285530161,final
868,0.0003020847739946901,299.8215013148078,7634.891811460268,7589.620310145461,True,387.85035090737074,112.05146106054187,final
869,8.762099091426441e-05,104.58103764441334,7215.484615583939,7365.4535779395255,False,,43.36098908005723,final
870,0.00022327268792962277,236.8580999454196,7531.579169932859,7549.27106998744,False,,71.30846469586356,final
871,0.00042408889257675766,423.32995185587674,7644.25094823362,7475.470996377743,True,291.0036624891347,11.297839639021918,final
872,0.0005495736851048451,503.5327731254205,7771.611556306747,7522.628783181327,True,382.89498983701804,7.479291861476977,final
873,0.00013996328750986563,159.15962807448187,7393.301705047741,7488.69207697326,False,,13.367987374426999,final
874,0.00026198111574197373,316.83478372987116,7698.355241313965,7636.070457584094,True,306.97531197199123,27.602797924016667,final
875,0.0003441353727870882,288.41191895111575,7433.797396168215,7399.935477217099,True,295.9068537648351,111.84439654870584,final
876,0.0007058479632859455,840.733266219943,8174.198065943036,7588.014799723093,True,229.59170217176765,38.007852009068884,final
877,0.00034235833202040934,379.53609625159146,7515.2662084503945,7390.280112198803,True,410.1245642116582,53.0303510441358,final
878,0.0001695461158589449,171.82796559175236,7401.372448852061,7484.094483260309,False,,17.35089961908254,final
879,0.0005574228085814932,559.0816092265252,7838.073884611803,7533.542275385278,True,452.28484903815644,26.789241422403816,final
880,0.0013390354273368063,1332.5265718253086,8838.459815079466,7760.483243254159,True,422.92550764602436,39.973285199917534,final
881,0.0004519663657833597,444.471224956472,7673.289097134401,7483.36787217793,True,518.8795803361238,46.25622695734928,final
882,0.00021782303206894154,196.37790266872616,7533.292289033687,7591.464386364961,False,,27.41392985639985,final
883,0.00021354268936545927,211.10771911064086,7310.705747651823,7354.148028541183,False,,78.5539413389736,final
884,0.0002848586504496888,241.92563675244855,7358.524268537286,7371.148631784838,False,,47.04070294625624,final
885,0.0002986477142070852,293.79288270269745,7610.543848839126,7571.300966136429,True,185.9617492725942,62.65762265327628,final
886,0.000817623198102707,709.5405845527231,7946.533984322633,7491.54339976991,True,284.459940855351,47.28412713620277,final
887,0.0017061639684815327,1642.3880950136625,8960.053448250355,7572.215353236694,True,274.2005489300825,65.67847362913282,final
888,0.00023230987102770777,187.6622166107667,7425.073970419297,7491.961753808531,False,,101.61865191620586,final
889,0.00045937274056033023,569.5908632970018,7829.6236143917795,7514.582751094778,True,387.0749259534716,78.34481196591686,final
890,0.00024060644840148292,273.0456670721837,7548.619697050626,7530.124029978443,True,366.65207922323947,72.81200810984619,final
891,0.00021811357726923253,214.79970674702474,7480.6429161147435,7520.393209367719,False,,96.1301287216016,final
892,0.00042771042924906645,511.4288103280853,7910.881764714281,7654.0029543861965,True,293.0050192905398,15.714149305863824,final
893,0.00015039976202820907,148.28819384334923,7398.730252752857,7504.992058909508,False,,36.192339198389604,final
894,8.738684858981031e-05,92.6979938854524,7256.732782865734,7418.584788980283,False,,54.847698224329264,final
895,0.00025785763028596796,244.23188623802432,7359.782351619174,7370.10046538115,False,,33.68369454765028,final
896,0.0005095964500922595,425.2285079973227,7601.908477886752,7431.229969889429,True,419.02520496845915,22.281356819354475,final
897,0.0005795831554291603,614.6564398218695,7619.914516231459,7259.808076409589,True,430.8692044938637,49.580423881026476,final
898,0.0005002288777478252,526.0737542523085,7882.996554570639,7611.472800318331,True,299.57547721088565,11.050154384701495,final
899,0.000548512393921592,545.1620074880924,7942.318113271273,7651.706105783182,True,682.8925060962314,19.886431516741624,final
900,0.0005137828000716033,493.4393580643826,7667.391984288772,7428.502626224389,True,321.2449294201765,35.317355814374956,final
901,0.0003754554175035645,403.2653613102125,7771.686777770601,7622.971416460388,True,325.51635048803183,33.23267557655193,final
902,0.0002585725771177181,263.03085502290503,7508.111918659826,7499.631063636922,True,390.87106268069664,62.33226045694627,final
903,0.00044260477598809884,489.10044774353923,7649.411520112594,7414.861072369055,True,447.8236847956017,8.094007705577877,final
904,0.00024227659300857707,204.15471462681072,7273.536846601717,7323.932131974907,False,,48.835819033244405,final
905,0.00034783266523903493,339.608679985908,7605.081240306019,7520.022560320112,True,280.66444565866806,37.73617279216532,final
906,0.0003326454847987794,373.22408851114267,7735.680943275319,7617.006854764177,True,330.5967602362795,73.83131336446775,final
907,0.0002053973237391978,200.86624802727133,7350.9453505903475,7404.629102563076,False,,36.46354740578412,final
908,0.00011512270568456103,111.13455749099678,7324.361930046667,7467.777372555671,False,,62.43213423289758,final
909,0.0003071783542999416,369.65956061328745,7776.114259525541,7661.004698912253,True,394.9105771820856,52.94696984076054,final
910,0.0002412137260047111,268.45028736375315,7421.183918104398,7407.283630740645,True,385.8075811739966,3.4566894269869657,final
911,0.00010554571897616195,101.24687522625793,7286.928027265726,7440.231152039469,False,,68.81470972774633,final
912,0.00023066746434107876,237.3780946621591,7480.464642412646,7497.636547750487,False,,39.99732484910512,final
913,0.0013486616169781993,1378.5028075968376,8473.794977224032,7349.842169627195,True,325.99422149015464,11.312846683677176,final
914,0.0009079061382359351,980.5896159269734,8267.110143552605,7541.070527625632,True,488.40012655302786,48.07431616498954,final
915,0.000461144059108456,508.3352967367578,7833.960689464009,7580.175392727251,True,246.44739448220932,87.50429082021255,final
916,0.00038168741488749103,344.08932018644634,7441.463341217199,7351.924021030753,True,408.9889233895729,60.3488478720853,final
917,0.00017669323881561644,213.48867862181476,7506.3370363229815,7547.398357701167,False,,45.03144595394958,final
918,0.00038236502920421404,332.3158940512381,7691.40844983947,7613.642555788232,True,327.4639304817757,47.79391218814936,final
919,0.0008745595335350556,1099.6601854240414,8265.65886278848,7420.548677364439,True,429.7407825550825,101.6589443927622,final
920,0.0016445114550134683,1608.0220128676533,8680.893350352924,7327.421337485271,True,434.9625160961002,30.06170492292161,final
921,0.00037503983474988247,337.7227983892091,7345.7839317560565,7262.611133366848,True,382.32126583632026,71.36500689566455,final
922,0.00023725074324468148,208.84709774372033,7371.548445806944,7417.251348063224,False,,9.146055929324202,final
923,0.0008386574735318087,879.4915678363374,8096.303724452921,7471.362156616584,True,721.3357684873012,54.27914579270017,final
924,0.00013507121455257648,123.60690257673389,7422.265309855339,7553.208407278606,False,,97.40487660041829,final
925,0.0003569817861681309,356.9816340022735,7641.978675790414,7539.547041788141,True,291.68681267281823,61.53955528800235,final
926,0.00014651706824198144,161.97672319305934,7263.546624210371,7356.119901017312,False,,139.61020849121937,final
927,0.000152141133077274,160.85425056465624,7473.973803986711,7567.669553422054,False,,49.1940185412206,final
928,0.00014138788567972203,149.9958619656641,7240.663933376284,7345.21807141062,False,,3.800905956841591,final
929,0.00045477285837804664,382.96319110230206,7810.3907305077355,7681.977539405433,True,350.0246000786983,59.339301837503626,final
930,0.0003597922857248446,320.90129983219146,7760.543661292106,7694.1923614599145,True,263.27378936178917,10.604625230603922,final
931,0.00013189080949138214,133.59117723408713,7297.129876863747,7418.08869962966,False,,48.978843639706206,final
932,0.00027237425881897773,296.41651570027693,7413.239032582798,7371.372516882521,True,419.22543501455834,9.10551265670379,final
933,0.0005352388468595691,589.9306353277522,7743.3096187659885,7407.928983438236,True,339.1797108772149,51.754413974189816,final
934,0.00039275669060652267,358.2983775020844,7557.938574895406,7454.190197393322,True,708.2937857121325,11.61504976263457,final
935,0.0004871416321997074,533.124576009676,7647.3557514773465,7368.78117546767,True,262.9161554149852,7.799111593361667,final
936,0.000816977973459213,802.0887384052334,7938.814394377977,7391.275655972744,True,415.4463751045314,34.565592929915354,final
937,0.0005186688854825903,479.9632161208746,7680.920477813419,7455.5072616925445,True,291.77308639824486,39.290385114451375,final
938,0.00011855709894876811,121.78308518046323,7431.872754491548,7564.6396693110855,False,,145.19188145917704,final
939,9.361271277100991e-05,95.38298400540796,7324.725663316241,7483.892679310833,False,,66.53133073296922,final
940,0.00017634441297509538,161.0838627164697,7432.183043628637,7525.649180912168,False,,64.41689634779648,final
941,7.226850766022749e-05,67.27762726914068,7417.156055947294,7604.428428678153,False,,54.87556310255925,final
942,0.0003810921773122946,360.52271665189556,7621.061905288133,7515.089188636238,True,358.4161122295982,22.18174786519778,final
943,0.000379984236076214,452.0237989083723,7483.737704458168,7286.263905549796,True,347.9735674150025,27.680460560346052,final
944,0.00044901989045717045,520.595554666923,7731.00849907423,7464.962944407307,True,301.57395754439915,24.095478575964044,final
945,0.00017258055939835856,185.0090113321607,7426.797481977782,7496.338470645622,False,,9.10676193477642,final
946,0.00022947228650968635,244.48912605578266,7230.564873461501,7240.625747405718,False,,113.41730675873929,final
947,0.0003366724278852329,314.3053716264399,7543.552533695656,7483.797162069216,True,393.8770725668569,36.51332347249118,final
948,0.00023784296014340512,198.18899837328718,7576.668114687041,7633.0291163137545,False,,76.41143471665286,final
949,0.0003191824636606913,299.8461560086082,7413.762854639308,7368.4666986307,True,341.4018952143265,51.91980907203737,final
950,0.00021886820240657118,222.6360716354385,7308.998113962359,7340.9120423269205,False,,57.17913490883826,final
951,0.0003535526540894329,297.7955039447687,7291.976184378146,7248.7306804333775,True,280.84361932985036,13.783725981332733,final
952,0.00027579077163110037,265.269199895561,7424.31234968567,7413.593149790109,True,283.75050147960354,17.946443868457678,final
953,0.00042343440566934966,401.0869429434673,7463.568843479628,7317.031900536162,True,415.0513100838647,69.10300467220455,final
954,0.00014804710309084,141.81636670050406,7190.516853178783,7303.2504864782795,False,,118.82906980821569,final
955,0.00025111174653137046,248.16470297556558,7517.9686053579935,7524.353902382428,False,,112.12696652895211,final
956,0.0002906806446683079,289.64884567231286,7493.136843220736,7458.037997548424,True,306.06452749534327,79.43699143672002,final
957,0.0002890827404398637,291.42598759896555,7168.7116057220765,7131.835618123111,True,514.1887835108415,17.485268447493205,final
958,0.00010641471972795303,113.54296685252724,7186.725935056646,7327.732968204119,False,,52.946557137372785,final
