detector_id,time_s,centroid_x_m,centroid_y_m,detector_x_m,detector_y_m,concentration_proxy,arrival_time_s,source_id,scenario_id,weather_id,x_m,y_m,z_m,concentration_Bq_m3,detector_type,response_factor,cost_proxy,uptime_factor,background_mean_counts,background_sigma_counts,integration_time_s,noise_model,seed,net_signal_counts,noise_counts,total_signal_counts,threshold_3sigma_counts,threshold_5sigma_counts,threshold_crossing_3sigma,threshold_crossing_5sigma
D004,120.0,360.0,0.0,1000.0,-200.0,0.0036246411089657,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,3.5591842116676546e-08,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,0.03559184211667655,0.0,7200.035591842116,7454.55,7624.25,False,False
D004,166.666667,500.000001,0.0,1000.0,-200.0,0.0266490976694691,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,2.6167845264942105e-07,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,0.2616784526494211,0.0,7200.261678452649,7454.55,7624.25,False,False
D004,180.0,540.0,0.0,1000.0,-200.0,0.0430669240468309,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,4.228918436460266e-07,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,0.4228918436460266,0.0,7200.422891843646,7454.55,7624.25,False,False
D004,240.0,720.0,0.0,1000.0,-200.0,0.2276376883838127,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,2.235268105501813e-06,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,2.235268105501813,0.0,7202.235268105502,7454.55,7624.25,False,False
D004,250.0,750.0,0.0,1000.0,-200.0,0.2776899709537899,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,2.7267520580518704e-06,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,2.7267520580518703,0.0,7202.726752058052,7454.55,7624.25,False,False
D004,300.0,900.0,0.0,1000.0,-200.0,0.5352614285189903,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,5.255952156993162e-06,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,5.255952156993162,0.0,7205.255952156993,7454.55,7624.25,False,False
D004,333.333333,999.999999,0.0,1000.0,-200.0,0.6065306597126334,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,5.95577405609005e-06,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,5.955774056090051,0.0,7205.95577405609,7454.55,7624.25,False,False
D004,360.0,1080.0,0.0,1000.0,-200.0,0.559898366565402,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,5.497872386562162e-06,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,5.497872386562162,0.0,7205.497872386562,7454.55,7624.25,False,False
D004,420.0,1260.0,0.0,1000.0,-200.0,0.2605397078599756,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,2.5583465696341007e-06,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,2.5583465696341006,0.0,7202.5583465696345,7454.55,7624.25,False,False
D004,480.0,1440.0,0.0,1000.0,-200.0,0.053933687300356,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,5.295970622901772e-07,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,0.5295970622901772,0.0,7200.52959706229,7454.55,7624.25,False,False
D004,500.0,1500.0,0.0,1000.0,-200.0,0.0266490973363554,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,2.616784493784405e-07,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,0.2616784493784405,0.0,7200.261678449378,7454.55,7624.25,False,False
D004,540.0,1620.0,0.0,1000.0,-200.0,0.0049666982284378,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,4.8770053054487445e-08,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,0.04877005305448744,0.0,7200.048770053055,7454.55,7624.25,False,False
D004,600.0,1800.0,0.0,1000.0,-200.0,0.0002034683690106,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,1.99793961604957e-09,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,0.00199793961604957,0.0,7200.001997939616,7454.55,7624.25,False,False
D004,660.0,1980.0,0.0,1000.0,-200.0,3.708066411841269e-06,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,3.6411029484258006e-11,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,3.6411029484258006e-05,0.0,7200.000036411029,7454.55,7624.25,False,False
D004,666.666667,2000.000001,0.0,1000.0,-200.0,2.260329350472827e-06,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,2.219510372343431e-11,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,2.219510372343431e-05,0.0,7200.000022195104,7454.55,7624.25,False,False
D004,720.0,2160.0,0.0,1000.0,-200.0,3.0062117880409006e-08,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,2.951923021139429e-13,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,2.951923021139429e-07,0.0,7200.000000295192,7454.55,7624.25,False,False
D004,780.0,2340.0,0.0,1000.0,-200.0,1.0842092613804248e-10,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,1.064629674839765e-15,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,1.064629674839765e-09,0.0,7200.000000001065,7454.55,7624.25,False,False
D004,833.333333,2499.999999,0.0,1000.0,-200.0,3.701011817380591e-13,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,3.6341757519201785e-18,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,3.6341757519201784e-12,0.0,7200.000000000004,7454.55,7624.25,False,False
D004,840.0,2520.0,0.0,1000.0,-200.0,1.7395147741802437e-13,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,1.7081011151450365e-18,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,1.7081011151450364e-12,0.0,7200.000000000002,7454.55,7624.25,False,False
D004,900.0,2700.0,0.0,1000.0,-200.0,1.2415511035985842e-16,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,1.2191301022813573e-21,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,1.2191301022813573e-15,0.0,7200.0,7454.55,7624.25,False,False
D004,960.0,2880.0,0.0,1000.0,-200.0,3.942053813202125e-20,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,3.8708648033561303e-25,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,3.87086480335613e-19,0.0,7200.0,7454.55,7624.25,False,False
D004,1000.0,3000.0,0.0,1000.0,-200.0,1.1698459177061964e-22,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,1.148719830519113e-27,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,1.148719830519113e-21,0.0,7200.0,7454.55,7624.25,False,False
D004,1020.0,3060.0,0.0,1000.0,-200.0,5.568035127648274e-24,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,5.467482743965056e-29,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,5.467482743965055e-23,0.0,7200.0,7454.55,7624.25,False,False
D004,1080.0,3240.0,0.0,1000.0,-200.0,3.498668976835828e-28,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,3.4354869930167066e-33,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,3.4354869930167066e-27,0.0,7200.0,7454.55,7624.25,False,False
D004,1140.0,3420.0,0.0,1000.0,-200.0,9.779692763747315e-33,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,9.603082631709651e-38,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,9.603082631709651e-32,0.0,7200.0,7454.55,7624.25,False,False
D004,1166.666667,3500.000001,0.0,1000.0,-200.0,7.138325266253008e-35,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,7.009415228048734e-40,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,7.009415228048734e-34,0.0,7200.0,7454.55,7624.25,False,False
D004,1200.0,3600.0,0.0,1000.0,-200.0,1.2160992992528256e-37,333.3333333333333,SRC_001,S1,W1,1000.0,-200.0,1.5,1.1941379285839932e-42,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1004,1.1941379285839933e-36,0.0,7200.0,7454.55,7624.25,False,False
D005,0.0,0.0,0.0,2000.0,0.0,1.9287498479639176e-22,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,1.9460003827879782e-26,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,1.946000382787978e-20,0.0,7200.0,7454.55,7624.25,False,False
D005,60.0,180.0,0.0,2000.0,0.0,1.04240617839016e-18,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,1.0517293490958468e-22,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,1.0517293490958468e-16,0.0,7200.0,7454.55,7624.25,False,False
D005,120.0,360.0,0.0,2000.0,0.0,2.5062218871452745e-15,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,2.528637270864766e-19,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,2.528637270864766e-13,0.0,7200.0,7454.55,7624.25,False,False
D005,166.666667,500.000001,0.0,2000.0,0.0,6.101936906427919e-13,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,6.1565119853111e-17,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,6.1565119853111e-11,0.0,7200.000000000062,7454.55,7624.25,False,False
D005,180.0,540.0,0.0,2000.0,0.0,2.680547637312607e-12,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,2.704522172120129e-16,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,2.704522172120129e-10,0.0,7200.00000000027,7454.55,7624.25,False,False
D005,240.0,720.0,0.0,2000.0,0.0,1.2754076295260442e-09,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,1.2868147405888074e-13,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,1.2868147405888074e-07,0.0,7200.000000128682,7454.55,7624.25,False,False
D005,250.0,750.0,0.0,2000.0,0.0,3.293714110306081e-09,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,3.323172741253125e-13,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,3.323172741253125e-07,0.0,7200.0000003323175,7454.55,7624.25,False,False
D005,300.0,900.0,0.0,2000.0,0.0,2.699578503363014e-07,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,2.7237232482254488e-11,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,2.7237232482254487e-05,0.0,7200.000027237233,7454.55,7624.25,False,False
D005,333.333333,999.999999,0.0,2000.0,0.0,3.726653078912335e-06,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,3.75998387024478e-10,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,0.000375998387024478,0.0,7200.000375998387,7454.55,7624.25,False,False
D005,360.0,1080.0,0.0,2000.0,0.0,2.5419346516199247e-05,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,2.564669446531015e-09,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,0.0025646694465310147,0.0,7200.002564669447,7454.55,7624.25,False,False
D005,420.0,1260.0,0.0,2000.0,0.0,0.0010647662366679,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,1.0742893933719969e-07,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,0.10742893933719969,0.0,7200.107428939337,7454.55,7624.25,False,False
D005,480.0,1440.0,0.0,2000.0,0.0,0.0198410947443702,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,2.001855139910266e-06,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,2.001855139910266,0.0,7202.00185513991,7454.55,7624.25,False,False
D005,500.0,1500.0,0.0,2000.0,0.0,0.0439369336234074,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,4.4329900914802485e-06,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,4.4329900914802485,0.0,7204.43299009148,7454.55,7624.25,False,False
D005,540.0,1620.0,0.0,2000.0,0.0,0.1644744565771549,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,1.659454987363275e-05,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,16.594549873632747,0.0,7216.594549873633,7454.55,7624.25,False,False
D005,600.0,1800.0,0.0,2000.0,0.0,0.6065306597126334,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,6.119554058393944e-05,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,61.19554058393944,0.0,7261.19554058394,7454.55,7624.25,False,False
D005,660.0,1980.0,0.0,2000.0,0.0,0.9950124791926824,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,0.000100391176566,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,100.391176566,0.0,7300.391176566,7454.55,7624.25,False,False
D005,666.666667,2000.000001,0.0,2000.0,0.0,1.0,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,0.0001008943894327,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,100.8943894327,0.0,7300.8943894327,7454.55,7624.25,False,False
D005,720.0,2160.0,0.0,2000.0,0.0,0.7261490370736909,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,7.32643637327177e-05,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,73.2643637327177,0.0,7273.264363732717,7454.55,7624.25,False,False
D005,780.0,2340.0,0.0,2000.0,0.0,0.2357460765558635,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,2.3785456455266397e-05,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,23.785456455266395,0.0,7223.785456455266,7454.55,7624.25,False,False
D005,833.333333,2499.999999,0.0,2000.0,0.0,0.043936934172619,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,4.432990146892618e-06,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,4.432990146892618,0.0,7204.432990146893,7454.55,7624.25,False,False
D005,840.0,2520.0,0.0,2000.0,0.0,0.0340474547345993,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,3.435197157186046e-06,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,3.435197157186046,0.0,7203.435197157186,7454.55,7624.25,False,False
D005,900.0,2700.0,0.0,2000.0,0.0,0.0021874911181828,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,2.207055807585906e-07,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,0.2207055807585906,0.0,7200.2207055807585,7454.55,7624.25,False,False
D005,960.0,2880.0,0.0,2000.0,0.0,6.252150377482026e-05,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,6.308068949776858e-09,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,0.006308068949776858,0.0,7200.00630806895,7454.55,7624.25,False,False
D005,1000.0,3000.0,0.0,2000.0,0.0,3.726653172078671e-06,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,3.7599839642443855e-10,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,0.0003759983964244385,0.0,7200.0003759983965,7454.55,7624.25,False,False
D005,1020.0,3060.0,0.0,2000.0,0.0,7.949393615349141e-07,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,8.020492151811247e-11,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,8.020492151811248e-05,0.0,7200.000080204922,7454.55,7624.25,False,False
D005,1080.0,3240.0,0.0,2000.0,0.0,4.49634946228087e-09,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,4.5365643367302983e-13,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,4.5365643367302986e-07,0.0,7200.000000453657,7454.55,7624.25,False,False
D005,1140.0,3420.0,0.0,2000.0,0.0,1.1313776200065328e-11,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,1.1414965418841877e-15,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,1.1414965418841877e-09,0.0,7200.000000001141,7454.55,7624.25,False,False
D005,1166.666667,3500.000001,0.0,2000.0,0.0,6.101936448782739e-13,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,6.156511523572791e-17,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,6.15651152357279e-11,0.0,7200.000000000062,7454.55,7624.25,False,False
D005,1200.0,3600.0,0.0,2000.0,0.0,1.2664165549094176e-14,666.6666666666666,SRC_001,S1,W1,2000.0,0.0,1.5,1.2777432507509201e-18,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1005,1.27774325075092e-12,0.0,7200.000000000001,7454.55,7624.25,False,False
D006,0.0,0.0,0.0,2000.0,300.0,6.261733970585278e-23,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,7.664286070180783e-28,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,4.981785945617509e-22,0.0,7200.0,7454.55,7624.25,False,False
D006,60.0,180.0,0.0,2000.0,300.0,3.3841973780395354e-19,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,4.142216348553433e-24,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,2.6924406265597313e-18,0.0,7200.0,7454.55,7624.25,False,False
D006,120.0,360.0,0.0,2000.0,300.0,8.136511194092129e-16,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,9.958990544422881e-21,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,6.473343853874873e-15,0.0,7200.0,7454.55,7624.25,False,False
D006,166.666667,500.000001,0.0,2000.0,300.0,1.9810088723367997e-13,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,2.4247307177976986e-18,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,1.576074966568504e-12,0.0,7200.000000000002,7454.55,7624.25,False,False
D006,180.0,540.0,0.0,2000.0,300.0,8.702464043251326e-13,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,1.0651709934701373e-17,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,6.923611457555892e-12,0.0,7200.000000000007,7454.55,7624.25,False,False
D006,240.0,720.0,0.0,2000.0,300.0,4.1406423381329424e-10,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,5.068095761146949e-15,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,3.2942622447455168e-09,0.0,7200.000000003294,7454.55,7624.25,False,False
D006,250.0,750.0,0.0,2000.0,300.0,1.0693124126838806e-09,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,1.308825361745358e-14,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,8.507364851344828e-09,0.0,7200.000000008507,7454.55,7624.25,False,False
D006,300.0,900.0,0.0,2000.0,300.0,8.764248219443637e-08,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,1.072733301341611e-12,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,6.972766458720471e-07,0.0,7200.000000697277,7454.55,7624.25,False,False
D006,333.333333,999.999999,0.0,2000.0,300.0,1.2098671170574785e-06,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,1.4808626070019223e-11,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,9.625606945512495e-06,0.0,7200.000009625607,7454.55,7624.25,False,False
D006,360.0,1080.0,0.0,2000.0,300.0,8.252453565120957e-06,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,1.0100902593608342e-10,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,6.565586685845422e-05,0.0,7200.000065655867,7454.55,7624.25,False,False
D006,420.0,1260.0,0.0,2000.0,300.0,0.0003456789858941,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,4.2310686605147696e-09,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,0.0027501946293346,0.0,7200.00275019463,7454.55,7624.25,False,False
D006,480.0,1440.0,0.0,2000.0,300.0,0.0064414603638505,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,7.88426898526756e-08,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,0.05124774840423914,0.0,7200.051247748404,7454.55,7624.25,False,False
D006,500.0,1500.0,0.0,2000.0,300.0,0.0142642339089992,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,1.745924847080734e-07,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,0.11348511506024771,0.0,7200.11348511506,7454.55,7624.25,False,False
D006,540.0,1620.0,0.0,2000.0,300.0,0.053397038145197,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,6.535732395652921e-07,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,0.42482260571743985,0.0,7200.424822605717,7454.55,7624.25,False,False
D006,600.0,1800.0,0.0,2000.0,300.0,0.196911675204194,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,2.410174907482384e-06,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,1.5666136898635497,0.0,7201.5666136898635,7454.55,7624.25,False,False
D006,660.0,1980.0,0.0,2000.0,300.0,0.3230332564222529,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,3.9538876915443244e-06,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,2.5700269995038107,0.0,7202.570026999504,7454.55,7624.25,False,False
D006,666.666667,2000.000001,0.0,2000.0,300.0,0.3246524673583497,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,3.973706636073919e-06,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,2.5829093134480474,0.0,7202.582909313448,7454.55,7624.25,False,False
D006,720.0,2160.0,0.0,2000.0,300.0,0.2357460765558635,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,2.8855032473984123e-06,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,1.875577110808968,0.0,7201.875577110809,7454.55,7624.25,False,False
D006,780.0,2340.0,0.0,2000.0,300.0,0.0765355454239115,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,9.367857488384252e-07,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,0.6089107367449764,0.0,7200.608910736745,7454.55,7624.25,False,False
D006,833.333333,2499.999999,0.0,2000.0,300.0,0.0142642340873021,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,1.7459248689047917e-07,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,0.11348511647881146,0.0,7200.113485116479,7454.55,7624.25,False,False
D006,840.0,2520.0,0.0,2000.0,300.0,0.0110535901868594,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,1.352945968203038e-07,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,0.08794148793319748,0.0,7200.087941487933,7454.55,7624.25,False,False
D006,900.0,2700.0,0.0,2000.0,300.0,0.0007101743888425,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,8.692447972676088e-09,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,0.005650091182239457,0.0,7200.005650091182,7454.55,7624.25,False,False
D006,960.0,2880.0,0.0,2000.0,300.0,2.0297760463449772e-05,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,2.4844211444732386e-10,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,0.0001614873743907605,0.0,7200.0001614873745,7454.55,7624.25,False,False
D006,1000.0,3000.0,0.0,2000.0,300.0,1.2098671473041613e-06,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,1.4808626440234938e-11,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,9.62560718615271e-06,0.0,7200.000009625607,7454.55,7624.25,False,False
D006,1020.0,3060.0,0.0,2000.0,300.0,2.580790251225811e-07,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,3.158855816207653e-12,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,2.0532562805349747e-06,0.0,7200.000002053256,7454.55,7624.25,False,False
D006,1080.0,3240.0,0.0,2000.0,300.0,1.4597509470348732e-09,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,1.786717369637289e-14,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,1.161366290264238e-08,0.0,7200.000000011613,7454.55,7624.25,False,False
D006,1140.0,3420.0,0.0,2000.0,300.0,3.673045358491383e-12,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,4.495762756525477e-17,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,2.92224579174156e-11,0.0,7200.000000000029,7454.55,7624.25,False,False
D006,1166.666667,3500.000001,0.0,2000.0,300.0,1.9810087237611626e-13,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,2.424730535942929e-18,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,1.5760748483629039e-12,0.0,7200.000000000002,7454.55,7624.25,False,False
D006,1200.0,3600.0,0.0,2000.0,300.0,4.111452592548034e-15,666.6666666666666,SRC_001,S1,W1,2000.0,300.0,1.5,5.0323678682774244e-20,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1006,3.271039114380326e-14,0.0,7200.0,7454.55,7624.25,False,False
D007,0.0,0.0,0.0,2000.0,-300.0,6.261733970585278e-23,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,7.664286070180783e-28,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,4.981785945617509e-22,0.0,7200.0,7454.55,7624.25,False,False
D007,60.0,180.0,0.0,2000.0,-300.0,3.3841973780395354e-19,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,4.142216348553433e-24,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,2.6924406265597313e-18,0.0,7200.0,7454.55,7624.25,False,False
D007,120.0,360.0,0.0,2000.0,-300.0,8.136511194092129e-16,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,9.958990544422881e-21,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,6.473343853874873e-15,0.0,7200.0,7454.55,7624.25,False,False
